client_id,residence_country 1,residence_country 2,residence_country 3,residence_country 4,residence_country 5,residence_country 6,residence_country 7,residence_other region 1,residence_other region 2,residence_other region 3,residence_other region 4,residence_other region 5,residence_other region 6,residence_other region 7,residence_other region 8,gender_female,gender_male,generation_gen silent/boomers,generation_gen x,generation_gen z/alpha,generation_millennials,category_children clothes,category_handbags,category_men clothes,category_men shoes,category_other,category_soft,category_women clothes,category_women shoes,color_cool_jewel,color_neutral_pastel,color_other,color_vivid_metallic,color_warm_earth,season_autumn,season_spring,season_summer,season_winter,total_sum
534693923,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,1,3,2,1,0,4,0,0,6,4,0,6,0,10
534765797,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7,4,2,1,0,2,3,7,3,0,3,2,1,8,5,16
534971754,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,13,9,1,0,8,1,23,4,3,2,13,3,5,12,33
535013457,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,0,0,5,5,0,0,6,1,12,4,0,6,14,6,0,3,23
535112003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,5,3,2,0,0,1,3,4,0,6,1,8,5,0,14
535195025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,20,0,0,0,6,0,0,0,10,4,5,1,6,6,0,0,20,26
535483300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,0,3,0,1,0,5,0,3,1,0,2,7,0,5,8,0,13
535672857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,13,7,0,0,3,0,7,9,1,2,4,5,4,14,0,23
535735455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,5,2,5,1,15,4,2,13,6,3,10,11,11,4,8,34
535776483,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
535861674,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,5,2,2,4,0,5,4,0,8,14,0,3,0,17
535872867,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,1,0,1,1,1,1,2,0,2,0,6,0,0,6
535919832,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7,1,0,2,1,1,4,2,0,6,0,8
535924451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,10,7,0,0,7,2,10,5,2,7,5,9,3,9,26
535959893,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,2,1,0,0,0,1,0,2,3
535982431,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,10,0,0,0,0,7,4,0,2,6,1,4,2,13
536022553,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,13,0,1,0,1,1,1,2,5,0,8,0,2,3,11,16
536071747,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,2
536151141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,5,0,0,2,0,4,5,0,0,6,0,1,2,9
536155085,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,1,39,2,0,11,7,20,12,7,10,22,3,5,26,56
536168057,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,2,0,0,2
536174721,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,1,4,0,0,0,0,3,3,0,1,0,1,3,3,7
536458719,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,11,0,0,0,4,1,6,2,2,2,4,0,3,4,9,16
536849870,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,3,0,3
536953925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3,0,3,1,0,0,0,0,4,0,4
537015762,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3,0,2,0,8,0,3,4,1,0,5,13,0,0,0,13
537041650,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7,0,0,0,0,0,2,0,1,1,3,0,6,1,0,7
537045638,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3,0,0,0,0,1,1,0,2,0,0,2,2,4
537135816,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,0,17,23,1,1,14,2,22,18,1,18,15,23,2,21,61
537152058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,1,0,1,0,0,2,1,0,2,2,4,0,0,3,7
537376303,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,0,6,2,0,0,2,4,2,0,6,5,2,4,3,14
537452101,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,3,7,5,13,6,5,8,10,5,0,17,14,9,11,6,40
537497456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,2,1,0,2,1,1,0,4,1,0,5
537550942,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13,6,3,2,0,16,5,11,13,9,3,9,17,0,8,20,45
537644638,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,4,0,3,0,5,0,0,4,5,1,3,0,9
537676802,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2,0,0,1,1,2,1,0,1,3,0,0,2,5
537719240,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,26,4,2,3,5,1,6,13,7,0,15,9,11,7,14,41
537807458,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,1,0,0,0,0,3,1,2,6,0,1,4,2,2,2,10
538193147,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,1,0,14,0,33,2,10,11,9,4,20,43,5,0,6,54
538228116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,4,0,4,2,2,1,3,4,1,4,4,3,0,11
538274328,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11,1,1,11,0,0,4,3,7,10,2,6,7,10,3,8,28
538526154,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,1,0,2,0,0,0,2
538639504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,12,1,9,2,6,9,3,18,11,1,10,15,8,6,14,43
538646757,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3,0,0,0,0,0,2,1,1,0,1,0,0,3,4
538661593,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,3,0,3,1,0,0,5,6
538676005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,1,3,0,0,7,0,2,7,1,4,0,13,1,0,14
538861816,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,2,4,0,3,5,1,7,6,0,2,6,1,4,5,16
538917118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4,3,1,0,0,1,0,7,1,0,2,5,5,0,0,10
538917904,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,2,1,0,2,2,0,1,0,3,2,0,5
538930346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10,0,10,0,3,0,4,6,8,9,5,2,9,7,12,14,0,33
538983887,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,5,5,2,1,0,9,0,1,4,2,0,4,8,14
539017489,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,3,9,1,5,5,2,2,1,1,10,3,15
539154578,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,13,1,4,6,0,1,5,4,5,1,6,16
539169276,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,11,0,0,17,0,0,0,1,16,4,4,3,26,0,1,1,28
539202198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,8,1,3,3,1,0,4,7,1,2,1,11
539436872,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,3,0,0,2,0,0,1,2,6,6,3,0,0,9
539552274,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,6,0,0,0,4,1,0,0,2,1,3,1,2,7
539697891,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,2,4,0,1,4,1,2,2,9,1,0,0,10
539712431,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,0,0,0,0,3,0,0,0,0,2,1,0,3
539771461,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,0,1,1,8,4,3,6,4,0,6,3,7,1,8,19
539961810,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,26,4,6,0,3,8,8,17,2,1,22,10,14,11,15,50
540006136,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,4,2,13,1,14,8,4,17,12,3,9,15,9,8,13,45
540019240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,0,1,0,0,3,1,0,2,0,0,0,6,6
540247089,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,2,0,4,0,2,2,2,0,3,1,0,8,0,9
540338307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,8,0,1,2,0,0,9,2,7,9,0,2,5,1,7,7,20
540601563,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,4,3,0,1,1,5
540878450,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4,1,1,4,0,0,1,1,0,5,0,6
540923864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3,0,2,0,2,0,1,0,1,1,5,0,0,8,0,8
540939724,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,8,15,0,9,5,5,26,4,2,3,4,14,2,20,40
541047440,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,5,1,0,0,1,0,6,2,0,3,0,1,0,10,11
541161494,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,3,0,0,0,0,3,0,3
541271378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7,0,1,1,0,1,0,0,6,2,1,1,4,1,2,3,10
541398364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,7,1,0,2,0,8,1,1,3,8,2,2,1,13
541438646,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3,0,1,0,0,2,2,0,1,2,0,0,3,5
541509767,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6,0,0,9,0,0,2,5,5,6,0,1,0,7,7,3,17
541631069,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
541882400,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,15,0,1,20,0,0,0,2,22,8,0,4,8,12,11,5,36
541896480,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,0,2,0,0,4,0,0,1,0,5,0,0,5
542035719,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,2,5,0,0,4,0,2,8,0,3,0,2,9,2,13
542082778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4,4,1,7,1,0,0,7,2,0,0,9
542108187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,17,1,4,3,0,3,3,11,2,1,13,14,6,0,10,30
542209750,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,20,1,5,1,9,7,0,17,8,3,15,8,10,11,14,43
542236116,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,2,0,0,2
542271937,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4,0,1,0,0,1,2,1,3,0,1,0,2,3,2,7
542279740,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,24,1,1,0,0,0,6,8,4,1,7,9,1,9,7,26
542350694,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,5,2,3,0,0,0,0,5,3,2,2,5,1,3,3,12
542494021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,4,0,0,3,1,1,0,0,1,3,1,5
542611464,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,3,1,16,4,1,9,7,2,7,12,3,10,1,26
542628773,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,3,0,0,8,1,0,2,4,6,4,1,3,10,3,5,0,18
542700075,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,2,0,2,0,0,4,0,0,0,4
542793969,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10,2,5,19,0,0,15,2,24,17,2,6,8,17,13,13,51
542819332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,1,0,1,2,0,0,1,3
542865706,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,3,0,0,0,4,4
542905765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,4,6,0,16,9,7,11,11,0,9,6,9,13,10,38
542963939,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
543237507,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,4,0,1,2,0,1,1,0,0,2,3,5
543278170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,5,1,1,0,3,2,3,5,1,0,3,9
543406593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,18,5,3,4,7,2,7,13,7,3,10,5,0,30,5,40
543588336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,2,0,1,0,0,4,1,0,2,0,0,0,7,7
543663264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4,0,0,5,0,0,0,1,0,4,0,5
543684923,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,10,0,6,2,19,1,5,15,4,4,10,16,5,11,6,38
543839739,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,2,1,0,3,0,3,5,0,1,4,2,2,1,9
543910126,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,3,14,38,2,0,0,2,24,15,12,6,15,28,7,9,59
544039725,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,2,0,0,1,0,1,3,2,0,0,6,0,0,6
544083647,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,14,3,6,1,11,5,2,17,10,1,12,7,26,5,4,42
544122975,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,4,0,1,4,1,1,0,6,0,1,7
544258908,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,1,1,0,3,0,0,2,1,0,1,3,5
544371212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,8,2,26,0,3,0,7,12,8,3,10,32,0,3,5,40
544620192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,25,4,3,0,0,0,7,14,6,2,4,16,3,4,10,33
544646617,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,3,2,4,5,3,4,4,1,6,2,0,12,4,18
544714400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,1,14,0,2,7,3,13,7,0,4,2,8,12,5,27
544892872,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4,4,2,2,2,1,2,1,2,4,2,9
544925700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,1,0,0,0,0,3,1,0,0,0,3,1,0,4
544948197,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,4,1,1,0,1,1,2,3,1,4,3,0,1,8
544975616,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,20,3,6,4,10,6,4,26,3,1,16,23,5,20,2,50
545283562,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,0,2,1,0,0,0,3,0,0,3
545371406,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,0,0,4,1,3,2,1,3,5,0,0,5,10
545379379,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,1,0,0,0,0,1,4,0,0,3,1,1,0,5
545595147,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,8,0,3,0,2,3,5,0,4,5,9,0,0,14
545713667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,4,0,1,4,0,0,0,4,0,0,1,5
545755686,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,5,8,3,0,0,0,2,5,4,0,6,0,4,0,13,17
545982675,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,9,4,2,1,11,2,5,9,9,3,4,7,12,4,7,30
546007882,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,2,2,0,0,0,1,2,1,3,0,3,4,0,7
546090370,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,2
546311310,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,12,2,2,7,2,0,4,0,1,5,9,15
546477666,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,11,5,6,3,8,5,6,18,6,0,9,10,7,9,13,39
546627863,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6,0,1,5,0,0,5,1,4,7,0,5,4,1,5,7,17
546715823,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,8,3,26,8,4,9,9,2,22,12,11,4,19,46
546718195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,3,1,6,3,3,7,3,1,2,3,3,2,8,16
546828096,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,0,1,0,17,5,4,12,4,1,6,6,5,10,6,27
546831025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,2,2,0,4,1,0,1,0,1,5,0,6
546866045,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,3,0,0,3
546898063,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,2,0,0,0,0,3,0,3
546919616,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,7,5,1,0,1,4,3,7,3,0,6,8,4,2,5,19
547045332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,2,0,2
547147826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,10,0,0,21,0,0,0,0,12,12,1,6,3,17,4,7,31
547155318,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8,0,4,1,0,0,1,1,0,5,3,1,6,3,1,7,4,15
547222192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,2,0,5,1,23,4,3,13,9,0,12,11,10,16,0,37
547230028,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4,2,0,13,0,41,5,16,22,5,5,17,12,4,49,0,65
547255885,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,15,1,25,10,9,18,11,7,9,19,11,6,18,54
547409574,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,1,6,0,0,1,2,2,3,0,6,5,3,2,3,13
547528896,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,2,1,6,0,0,1,0,9,1,1,1,3,0,4,5,12
547697346,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,2,3,1,0,1,3,0,1,2,0,0,7,0,7
547810669,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,0,5,0,11,1,3,10,4,2,7,13,12,1,0,26
547844793,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,3,9,0,0,1,4,5,4,0,2,5,8,2,0,15
547906077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0,0,3,0,0,3
547924512,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,1,0,5,0,1,0,5,0,0,1,6
547958060,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,3,3
548011321,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2,0,2,0,5,0,2,7,0,0,1,3,2,3,2,10
548012556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,8,0,14,1,3,7,2,5,7,4,1,10,9,24
548066415,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,4,2,0,5,0,0,7,1,6,1,0,8,5,14
548125684,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,8,1,1,0,0,0,0,1,1,0,8,0,10,0,0,10
548142308,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,3,1,0,0,0,0,3,1,0,4
548154331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,22,5,3,1,8,11,4,23,8,0,16,32,3,4,12,51
548286820,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,1,1,0,0,0,1,3,2,0,0,2,4
548367658,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,2,0,4,0,7,4,1,3,4,0,11,2,4,4,9,19
548385124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,1,2
548464219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,3,1,0,4,1,1,0,2,0,3,1,6
548525435,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,4,0,11,0,2,2,5,2,5,1,5,9,1,16
548556987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,9,3,3,3,3,0,4,2,7,3,1,13
548701902,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,21,1,8,9,0,5,2,4,14,3,23
548709867,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,1,0,1,0,1,0,2
548745104,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,11,0,0,9,0,13,0,5,16,9,0,3,21,6,4,2,33
549009062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,2,1,7,1,2,3,2,9,0,2,0,10,0,6,16
549047564,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,5,2,11,6,28,11,2,23,14,1,26,16,25,10,15,66
549209939,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,1,0,0,0,0,0,3,0,0,3,0,6,0,0,6
549252903,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2,6,3,2,0,8,5,0,2,4,5,2,4,15
